CO_HOGAR;UBIGEO;DE_DEPARTAMENTO;DE_PROVINCIA;DE_DISTRITO;DE_GENERO;CO_RESTRI;FLAG_PADRON_OLD;FLAG_DISCAP_SEVERA;FLAG_MAYEDAD
3793;60901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;2;;0;0;0
3815;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;1;;0;0;1
3815;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;1;;0;0;0
3815;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;1;;0;0;0
3815;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;2;;1;0;1
3818;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;1;;0;0;0
3818;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;2;;1;0;1
3819;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;1;;0;0;1
3819;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;1;;0;0;0
3819;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;2;;0;0;0
3819;60906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;2;;1;0;1
3822;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;0;0;0
3822;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;1;0;1
3822;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;0;0;0
3822;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;1;;0;0;0
3836;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;2;;1;0;1
3836;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;2;;0;0;0
3857;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;2;;1;0;1
3862;60802;CAJAMARCA;JAEN;BELLAVISTA;2;;1;0;1
3862;60802;CAJAMARCA;JAEN;BELLAVISTA;1;;0;0;1
3862;60802;CAJAMARCA;JAEN;BELLAVISTA;1;;0;0;1
3862;60802;CAJAMARCA;JAEN;BELLAVISTA;2;;0;0;0
3868;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;1;0;1
3868;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;0;0;0
3868;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;0;0;0
3868;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;1;;0;0;1
3868;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;0;0;0
3868;60907;CAJAMARCA;SAN IGNACIO;TABACONAS;2;;0;0;0
3926;61006;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;1;;0;0;1
3926;61006;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;2;;0;0;0
3926;61006;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;2;;1;0;1
3938;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;1
3938;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;0
3938;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;1;0;1
3938;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;0;0;0
3941;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;1;0;1
3941;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;0
3941;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;0
3941;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;1
3942;61001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;2;;1;0;1
3942;61001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;1;;0;0;0
3942;61001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;2;;0;0;0
3949;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;1;0;1
3949;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;0
3949;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;1
3949;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;0;0;0
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;1;0;1
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;0;0;0
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;1
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;0;0;0
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;0
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;1;;0;0;0
3950;61007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;2;;0;0;0
3963;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;1;;0;0;0
3963;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;1;;0;0;0
3963;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;1;;0;0;1
3963;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;2;;1;0;1
3963;130208;LA LIBERTAD;ASCOPE;CASA GRANDE;1;;0;0;0
3985;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;2;;1;0;1
3985;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;2;;0;0;0
3985;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;1;;0;0;1
3985;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;1;;0;0;0
3986;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;1;;0;0;0
3986;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;1;;0;0;1
3986;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;2;;1;0;1
3986;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;2;;0;0;0
4007;61106;CAJAMARCA;SAN MIGUEL;LA FLORIDA;1;;0;0;1
4007;61106;CAJAMARCA;SAN MIGUEL;LA FLORIDA;1;;0;0;0
4007;61106;CAJAMARCA;SAN MIGUEL;LA FLORIDA;2;;1;0;1
4007;61106;CAJAMARCA;SAN MIGUEL;LA FLORIDA;2;;0;0;0
4016;61110;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;2;;1;0;1
4016;61110;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;1;;0;0;0
4016;61110;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;1;;0;0;1
4016;61110;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;1;;0;0;0
4047;61101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;1;;1;0;1
4053;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;2;;0;0;0
4053;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;;0;0;1
4053;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;2;;1;0;1
4053;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;;0;0;0
4063;61203;CAJAMARCA;SAN PABLO;SAN LUIS;1;;0;0;0
4063;61203;CAJAMARCA;SAN PABLO;SAN LUIS;2;;1;0;1
4063;61203;CAJAMARCA;SAN PABLO;SAN LUIS;1;;0;0;1
4077;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;2;;1;0;1
4077;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;;0;0;1
4077;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;2;;0;0;0
4077;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;;0;0;0
4085;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;1;;0;0;0
4085;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;1;0;1
4085;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;0;0;0
4085;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;1;;0;0;1
4092;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;0;0;0
4092;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;1;;0;0;1
4092;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;1;;0;0;0
4092;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;1;0;1
4092;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;0;0;0
4102;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;0
4102;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;1;0;1
4102;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;1
4104;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;0;0;0
4104;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;1
4104;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;0;0;0
4104;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;0
4104;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;1;0;1
4107;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;1;0;1
4107;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;1
4107;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;0;0;1
4107;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;0;0;0
4107;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;0;0;0
4126;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;0
4126;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;0;0;0
4126;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;1
4126;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;1;0;1
4126;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;1
4151;61307;CAJAMARCA;SANTA CRUZ;PULAN;1;;0;0;0
4151;61307;CAJAMARCA;SANTA CRUZ;PULAN;1;;0;0;1
4151;61307;CAJAMARCA;SANTA CRUZ;PULAN;2;;1;0;1
4151;61307;CAJAMARCA;SANTA CRUZ;PULAN;1;;0;0;0
4155;61303;CAJAMARCA;SANTA CRUZ;CATACHE;2;;1;0;1
4155;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;1
4155;61303;CAJAMARCA;SANTA CRUZ;CATACHE;1;;0;0;0
4162;61307;CAJAMARCA;SANTA CRUZ;PULAN;2;;1;0;1
4162;61307;CAJAMARCA;SANTA CRUZ;PULAN;2;;0;0;0
4162;61307;CAJAMARCA;SANTA CRUZ;PULAN;2;;0;0;0
4168;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;1;0;1
4168;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;1;;0;0;0
4168;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;1;;0;0;1
4168;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;0;0;0
4168;61301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;2;;0;0;0
4173;40307;AREQUIPA;CARAVELI;CHALA;2;;0;0;0
4173;40307;AREQUIPA;CARAVELI;CHALA;2;;0;0;0
4173;40307;AREQUIPA;CARAVELI;CHALA;2;;1;0;1
4178;80102;CUSCO;CUSCO;CCORCA;2;;0;0;0
4178;80102;CUSCO;CUSCO;CCORCA;1;;0;0;1
4178;80102;CUSCO;CUSCO;CCORCA;2;;1;0;1
4188;80201;CUSCO;ACOMAYO;ACOMAYO;2;;0;0;0
4188;80201;CUSCO;ACOMAYO;ACOMAYO;1;;0;0;1
4188;80201;CUSCO;ACOMAYO;ACOMAYO;2;;1;0;1
4190;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4190;80202;CUSCO;ACOMAYO;ACOPIA;2;;1;0;1
4190;80202;CUSCO;ACOMAYO;ACOPIA;1;;0;0;1
4191;80202;CUSCO;ACOMAYO;ACOPIA;1;;0;0;0
4191;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4191;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4191;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;1
4191;80202;CUSCO;ACOMAYO;ACOPIA;2;;1;0;1
4191;80202;CUSCO;ACOMAYO;ACOPIA;1;;0;0;0
4193;80202;CUSCO;ACOMAYO;ACOPIA;1;;0;0;1
4193;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4193;80202;CUSCO;ACOMAYO;ACOPIA;2;;1;0;1
4193;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4194;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;2;;1;0;1
4194;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;1;;0;0;1
4194;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;1;;0;0;0
4194;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;2;;0;0;0
4196;80202;CUSCO;ACOMAYO;ACOPIA;2;;1;0;1
4196;80202;CUSCO;ACOMAYO;ACOPIA;1;;0;0;1
4196;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4196;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4196;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4196;80202;CUSCO;ACOMAYO;ACOPIA;2;;0;0;0
4202;80203;CUSCO;ACOMAYO;ACOS;1;;0;0;0
4202;80203;CUSCO;ACOMAYO;ACOS;2;;0;0;0
4202;80203;CUSCO;ACOMAYO;ACOS;2;;0;0;0
4202;80203;CUSCO;ACOMAYO;ACOS;1;;0;0;0
4202;80203;CUSCO;ACOMAYO;ACOS;2;;1;0;1
4205;80203;CUSCO;ACOMAYO;ACOS;1;;1;0;1
4213;80204;CUSCO;ACOMAYO;MOSOC LLACTA;1;;1;0;1
4215;80205;CUSCO;ACOMAYO;POMACANCHI;2;;0;0;0
4215;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;1
4215;80205;CUSCO;ACOMAYO;POMACANCHI;2;;1;0;1
4215;80205;CUSCO;ACOMAYO;POMACANCHI;2;;0;0;0
4215;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;0
4218;80601;CUSCO;CANCHIS;SICUANI;1;;1;0;1
4219;80205;CUSCO;ACOMAYO;POMACANCHI;2;;1;0;1
4219;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;0
4219;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;1
4221;80205;CUSCO;ACOMAYO;POMACANCHI;2;;1;0;1
4221;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;1
4221;80205;CUSCO;ACOMAYO;POMACANCHI;2;;0;0;0
4224;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;1
4224;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;0
4224;80205;CUSCO;ACOMAYO;POMACANCHI;2;;0;0;0
4224;80205;CUSCO;ACOMAYO;POMACANCHI;2;;1;0;1
4224;80205;CUSCO;ACOMAYO;POMACANCHI;1;;0;0;0
4226;80205;CUSCO;ACOMAYO;POMACANCHI;2;;1;0;1
4226;80205;CUSCO;ACOMAYO;POMACANCHI;2;;0;0;0
4229;80206;CUSCO;ACOMAYO;RONDOCAN;2;;1;0;1
4229;80206;CUSCO;ACOMAYO;RONDOCAN;2;;0;0;0
4230;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;2;;1;0;1
4230;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;;0;0;1
4230;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;1;;0;0;0
4230;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;2;;0;0;0
4233;80206;CUSCO;ACOMAYO;RONDOCAN;2;;1;0;1
4233;80206;CUSCO;ACOMAYO;RONDOCAN;1;;0;0;1
4233;80206;CUSCO;ACOMAYO;RONDOCAN;1;;0;0;0
4234;80106;CUSCO;CUSCO;SANTIAGO;2;;0;0;0
4234;80106;CUSCO;CUSCO;SANTIAGO;2;;1;0;1
4234;80106;CUSCO;CUSCO;SANTIAGO;1;;0;0;1
4234;80106;CUSCO;CUSCO;SANTIAGO;1;;0;0;0
4237;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4237;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;1
4237;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4237;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4238;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4238;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4238;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4241;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4241;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4241;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4241;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4241;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4241;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4242;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4247;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4247;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4247;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4247;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4247;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4249;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;1
4249;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4249;80207;CUSCO;ACOMAYO;SANGARARA;2;;0;0;0
4250;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4250;80207;CUSCO;ACOMAYO;SANGARARA;2;;1;0;1
4250;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;1
4250;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4250;80207;CUSCO;ACOMAYO;SANGARARA;1;;0;0;0
4254;80301;CUSCO;ANTA;ANTA;1;;0;0;0
4254;80301;CUSCO;ANTA;ANTA;1;;0;0;0
4254;80301;CUSCO;ANTA;ANTA;2;;1;0;1
4254;80301;CUSCO;ANTA;ANTA;1;;0;0;0
4262;80301;CUSCO;ANTA;ANTA;2;;1;0;1
4262;80301;CUSCO;ANTA;ANTA;2;;0;0;0
4262;80301;CUSCO;ANTA;ANTA;2;;0;0;0
4262;80301;CUSCO;ANTA;ANTA;2;;0;0;0
4262;80301;CUSCO;ANTA;ANTA;1;;0;0;0
4273;80302;CUSCO;ANTA;ANCAHUASI;1;;0;0;0
4273;80302;CUSCO;ANTA;ANCAHUASI;2;;1;0;1
4273;80302;CUSCO;ANTA;ANCAHUASI;2;;0;0;0
4273;80302;CUSCO;ANTA;ANCAHUASI;1;;0;0;0
4284;80302;CUSCO;ANTA;ANCAHUASI;2;;0;0;1
4284;80302;CUSCO;ANTA;ANCAHUASI;2;;0;0;0
4284;80302;CUSCO;ANTA;ANCAHUASI;2;;1;0;1
4284;80302;CUSCO;ANTA;ANCAHUASI;2;;0;0;0
4285;80302;CUSCO;ANTA;ANCAHUASI;2;;0;0;0
4285;80302;CUSCO;ANTA;ANCAHUASI;2;;0;0;0
4285;80302;CUSCO;ANTA;ANCAHUASI;2;;1;0;1
4289;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;1
4289;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;0;0;0
4289;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;0
4289;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;1;0;1
4289;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;0
4290;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;1
4290;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;0
4290;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;1;0;1
4290;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;0
4293;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;0;0;0
4293;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;1;0;1
4296;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;1
4296;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;0;0;0
4296;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;0;0;0
4296;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;1;0;1
4301;80304;CUSCO;ANTA;CHINCHAYPUJIO;2;;1;0;1
4301;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;0
4301;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;1
4301;80304;CUSCO;ANTA;CHINCHAYPUJIO;1;;0;0;0
4319;80306;CUSCO;ANTA;LIMATAMBO;2;;0;0;0
4319;80306;CUSCO;ANTA;LIMATAMBO;1;;0;0;1
4319;80306;CUSCO;ANTA;LIMATAMBO;1;;0;0;0
4319;80306;CUSCO;ANTA;LIMATAMBO;1;;0;0;0
4319;80306;CUSCO;ANTA;LIMATAMBO;2;;1;0;1
4333;80306;CUSCO;ANTA;LIMATAMBO;1;;0;0;0
4333;80306;CUSCO;ANTA;LIMATAMBO;1;;0;0;0
4333;80306;CUSCO;ANTA;LIMATAMBO;2;;0;0;0
4333;80306;CUSCO;ANTA;LIMATAMBO;2;;1;0;1
4336;80101;CUSCO;CUSCO;CUSCO;1;;0;0;0
4336;80101;CUSCO;CUSCO;CUSCO;1;;0;0;1
4336;80101;CUSCO;CUSCO;CUSCO;1;;0;0;0
4336;80101;CUSCO;CUSCO;CUSCO;2;;1;0;1
4341;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4341;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4341;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4341;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4342;120702;JUNIN;TARMA;ACOBAMBA;2;;1;0;1
4342;120702;JUNIN;TARMA;ACOBAMBA;1;;0;0;0
4342;120702;JUNIN;TARMA;ACOBAMBA;1;;0;0;0
4342;120702;JUNIN;TARMA;ACOBAMBA;2;;0;0;0
4344;80307;CUSCO;ANTA;MOLLEPATA;1;;1;0;1
4347;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;0
4347;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4347;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;0
4347;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4347;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4349;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;0
4349;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4349;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4349;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4349;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4350;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4350;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4350;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4350;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4351;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4351;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4351;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4352;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4352;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4352;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;0
4352;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4353;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;1
4353;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4353;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;0
4354;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4354;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4354;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4354;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4354;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;0
4354;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4357;80307;CUSCO;ANTA;MOLLEPATA;2;;1;0;1
4357;80307;CUSCO;ANTA;MOLLEPATA;2;;0;0;0
4357;80307;CUSCO;ANTA;MOLLEPATA;1;;0;0;1
4362;80308;CUSCO;ANTA;PUCYURA;1;;0;0;0
4362;80308;CUSCO;ANTA;PUCYURA;2;;0;0;0
4362;80308;CUSCO;ANTA;PUCYURA;1;;0;0;1
4362;80308;CUSCO;ANTA;PUCYURA;2;;1;0;1
4364;80308;CUSCO;ANTA;PUCYURA;2;;1;0;1
4364;80308;CUSCO;ANTA;PUCYURA;2;;0;0;0
4364;80308;CUSCO;ANTA;PUCYURA;1;;0;0;0
4364;80308;CUSCO;ANTA;PUCYURA;1;;0;0;0
4364;80308;CUSCO;ANTA;PUCYURA;1;;0;0;1
4366;150142;LIMA;LIMA;VILLA EL SALVADOR;1;;0;0;1
4366;150142;LIMA;LIMA;VILLA EL SALVADOR;1;;0;0;0
4366;150142;LIMA;LIMA;VILLA EL SALVADOR;2;;0;0;0
4366;150142;LIMA;LIMA;VILLA EL SALVADOR;2;;1;0;1
4375;80308;CUSCO;ANTA;PUCYURA;1;;0;0;1
4375;80308;CUSCO;ANTA;PUCYURA;2;;1;0;1
4375;80308;CUSCO;ANTA;PUCYURA;2;;0;0;0
4390;80309;CUSCO;ANTA;ZURITE;2;;1;0;1
4390;80309;CUSCO;ANTA;ZURITE;2;;0;0;0
4390;80309;CUSCO;ANTA;ZURITE;2;;0;0;0
4391;80309;CUSCO;ANTA;ZURITE;1;;0;0;0
4391;80309;CUSCO;ANTA;ZURITE;1;;0;0;0
4391;80309;CUSCO;ANTA;ZURITE;1;;0;0;0
4391;80309;CUSCO;ANTA;ZURITE;1;;0;0;1
4391;80309;CUSCO;ANTA;ZURITE;2;;1;0;1
4396;80309;CUSCO;ANTA;ZURITE;2;;1;0;1
4396;80309;CUSCO;ANTA;ZURITE;1;;0;0;0
4396;80309;CUSCO;ANTA;ZURITE;1;;0;0;1
4396;80309;CUSCO;ANTA;ZURITE;2;;0;0;0
4396;80309;CUSCO;ANTA;ZURITE;1;;0;0;0
4410;80401;CUSCO;CALCA;CALCA;2;;0;0;0
4410;80401;CUSCO;CALCA;CALCA;2;;0;0;0
4410;80401;CUSCO;CALCA;CALCA;1;;0;0;1
4410;80401;CUSCO;CALCA;CALCA;2;;1;0;1
4432;80401;CUSCO;CALCA;CALCA;2;;0;0;0
4432;80401;CUSCO;CALCA;CALCA;2;;0;0;0
4432;80401;CUSCO;CALCA;CALCA;1;;0;0;1
4432;80401;CUSCO;CALCA;CALCA;2;;1;0;1
4432;80401;CUSCO;CALCA;CALCA;1;;0;0;0
4432;80401;CUSCO;CALCA;CALCA;1;;0;0;0
4432;80401;CUSCO;CALCA;CALCA;1;;0;0;0
4436;80401;CUSCO;CALCA;CALCA;2;;1;0;1
4436;80401;CUSCO;CALCA;CALCA;1;;0;0;1
4436;80401;CUSCO;CALCA;CALCA;2;;0;0;0
4436;80401;CUSCO;CALCA;CALCA;1;;0;0;1
4436;80401;CUSCO;CALCA;CALCA;1;;0;0;0
4436;80401;CUSCO;CALCA;CALCA;2;;0;0;0
